listing_key,ticker,exchange,name,fd_symbol,fd_name,fd_isin,official_ticker,official_name,official_isin,official_source_key,official_sector,official_reference_asset_type,reference_asset_type_conflict,local_same_isin_any_venue,local_same_isin_venues,openfigi_query_type,openfigi_query_value,openfigi_common_stock_match_count,openfigi_common_stock_figis,openfigi_common_stock_names,openfigi_common_stock_exchange_codes,openfigi_security_types,openfigi_match_status,apply_action,reason,stock_sector_action,isin_action
TSXV::SGE,SGE,TSXV,Strategem Capital Corporation,SGE.V,Strategem Capital Corporation,,SGE,Strategem Capital Corporation,,tmx_listed_issuers,,Stock,false,false,,TICKER,SGE,18,BBG000BGXFF5|BBG000BGXGL6|BBG000BGXK28|BBG000BGXL26|BBG000BGXMN1|BBG000BGXMY9|BBG000BGXNH6|BBG001QLC4N5|BBG003G80D72|BBG004J9Q2T7|BBG005XRBL58|BBG0086K2K77|BBG0086K2K86|BBG00DVMWJ65|BBG00LN9C148|BBG019LP9SJ9|BBG01J14HSB5|BBG01J157293,STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A|STRATEGEM CAPITAL CORP-A,BF|CJ|CN|CV|DG|DK|DS|DV|HD|HX|QF|QG|QH|TG|TK|TN|TV|TW,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,leave_blank_until_official_identifier
TSXV::STE,STE,TSXV,Starr Peak Mining Ltd.,STE.V,Starr Peak Mining Ltd.,,STE,Starr Peak Mining Ltd.,,tmx_listed_issuers,,Stock,false,false,,TICKER,STE,18,BBG000BBHRK2|BBG000BBHST1|BBG000BBHXK9|BBG000BBHZ24|BBG000BBJ0Z3|BBG000BBJ1B7|BBG000BBJ225|BBG001QL9BN3|BBG003G7X5Z4|BBG004J9LYR4|BBG005XR7F47|BBG0086JW1Y9|BBG0086JW1Z8|BBG00DVMSD09|BBG00LN97VY5|BBG019LP6MD1|BBG01J14DM77|BBG01J153X62,STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD|STARR PEAK MINING LTD,BF|CJ|CN|CV|DG|DK|DS|DV|HD|HX|QF|QG|QH|TG|TK|TN|TV|TW,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,leave_blank_until_official_identifier
TSXV::TRS,TRS,TSXV,Tres-Or Resources Ltd.,TRS.V,Tres-Or Resources Ltd.,,TRS,Tres-Or Resources Ltd.,,tmx_listed_issuers,,Stock,false,false,,TICKER,TRS,18,BBG000FQ27F1|BBG000FQ3BT6|BBG000FQ3DD9|BBG000FQ3GT5|BBG000FQ3KK5|BBG000FQ3L96|BBG000FQ3M21|BBG001QLD4L6|BBG003G82FT1|BBG004J9RXX3|BBG005XRDFG7|BBG0086K6861|BBG0086K6870|BBG00DVMYCH6|BBG00LN9DX92|BBG019LPCNV2|BBG01J14KNM0|BBG01J158YL8,TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD|TRES-OR RESOURCES LTD,BF|CJ|CN|CV|DG|DK|DS|DV|HD|HX|QF|QG|QH|TG|TK|TN|TV|TW,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,leave_blank_until_official_identifier
TSXV::TTS,TTS,TSXV,Tintina Mines Ltd.,TTS.V,Tintina Mines Limited,,TTS,Tintina Mines Ltd.,,tmx_listed_issuers,,Stock,false,false,,TICKER,TTS,18,BBG000BFDKM0|BBG000BFDMP3|BBG000BFDP94|BBG000BFDQ65|BBG000BFDS16|BBG000BFDS70|BBG000BFDT05|BBG001QLB2H7|BBG003G7YFF3|BBG004J9N602|BBG005XR8ND9|BBG0086JYNZ8|BBG0086JYP01|BBG00DVMTM80|BBG00LN993M8|BBG019LP7W20|BBG01J14FVX6|BBG01J1554W5,TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD|TINTINA MINES LTD,BF|CJ|CN|CV|DG|DK|DS|DV|HD|HX|QF|QG|QH|TG|TK|TN|TV|TW,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,leave_blank_until_official_identifier
TSXV::WINS,WINS,TSXV,Winshear Gold Corp.,WINS.V,Winshear Gold Corp.,,WINS,Winshear Gold Corp.,,tmx_listed_issuers,,Stock,false,false,,TICKER,WINS,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",leave_blank_until_official_sector,leave_blank_until_official_identifier
TSXV::WMK,WMK,TSXV,Whitemud Resources Inc.,WMK.V,Whitemud Resources Inc.,,WMK,Whitemud Resources Inc.,,tmx_listed_issuers,,Stock,false,false,,TICKER,WMK,18,BBG000R00J89|BBG000R00KC1|BBG000R00L39|BBG000R00LN7|BBG000R00M37|BBG000R00M73|BBG000R00N08|BBG001QLHW49|BBG003G88553|BBG004J9X4J6|BBG005XRJPF0|BBG0086KH379|BBG0086KH388|BBG00DVN2M78|BBG00LN9K531|BBG019LPHXX3|BBG01J14PXP0|BBG01J15F6N9,WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC|WHITEMUD RESOURCES INC,BF|CJ|CN|CV|DG|DK|DS|DV|HD|HX|QF|QG|QH|TG|TK|TN|TV|TW,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,leave_blank_until_official_identifier
XETRA::1MU,1MU,XETRA,"MURPHY USA INC.    DL-,01",1MU.F,Murphy USA Inc.,,1MU,"MURPHY USA INC.    DL-,01",US6267551025,deutsche_boerse_xetra_all_tradable_equities,,Stock,false,false,,ID_ISIN,US6267551025,80,BBG001Z0Q6T5|BBG004YZZYZ5|BBG004YZZZ00|BBG004YZZZ28|BBG004YZZZ37|BBG004YZZZ55|BBG004YZZZ64|BBG004YZZZ73|BBG004YZZZ82|BBG004YZZZG3|BBG004YZZZK8|BBG004YZZZL7|BBG004YZZZM6|BBG004YZZZN5|BBG0056L9XP6|BBG0056L9XQ5|BBG0056L9XR4|BBG0056L9XT2|BBG00DJGTSW7|BBG00JZD1ZD8|BBG00JZD1ZF6|BBG00JZD1ZH4|BBG00JZD1ZK0|BBG00JZD1ZM8|BBG00JZD1ZN7|BBG00JZD1ZP5|BBG00JZD1ZQ4|BBG00JZD1ZR3|BBG00JZD1ZW7|BBG00JZD1ZX6|BBG00JZD1ZY5|BBG00JZD2008|BBG00JZD2017|BBG00JZD2026|BBG00JZD2053|BBG00JZD2062|BBG00JZD2071|BBG00JZD2099|BBG00QFZV4F9|BBG00RYHL430|BBG00RYHL458|BBG00RYHL476|BBG00RYHL485|BBG00RYHL4B1|BBG00RYHL4F7|BBG00RYHL4H5|BBG00RYHL4J3|BBG00RYHL4K1|BBG00RYHL4L0|BBG00RYHL4M9|BBG00RYHL4R4|BBG00RYHL4S3|BBG00RYHL4V9|BBG00RYHL4W8|BBG00RYHL4Y6|BBG00RYHL500|BBG00RYHL519|BBG00RYHL528|BBG00RYHL555|BBG00RYHL591|BBG00THGZWM9|BBG00X1P3RV3|BBG00X1SK555|BBG00Y2GB521|BBG00Y2GB549|BBG00YLQ81Y6|BBG01777B4B7|BBG017PFTML9|BBG018H99DX9|BBG018J2YFQ7|BBG019VN5TK3|BBG01JY8GSD9|BBG01M4XPRQ8|BBG01M4XPRR7|BBG01M4XPRS6|BBG01TNYL1V5|BBG01TNYL225|BBG01V7YXGF0|BBG01X4M6G01|BBG021C05MW2,MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC|MURPHY USA INC,BW|E1|EP|EU|EZ|GD|GF|GR|GS|GZ|LA|LU|MF|MM|MU|OC|OD|QT|SW|TH|UA|UB|UC|UD|UF|UM|UN|UP|US|UT|UX|VF|VG|VJ|VK|VL|VP|VT|VY|X1|X2|X9|XA|XB|XE|XF|XG|XH|XJ|XL|XO|XQ|XS|XU|XV|XW|XX|XZ,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
XETRA::F03,F03,XETRA,"FORTIVE CORP.      DL-,01",F03.DE,"FORTIVE CORP.  DL-,01",,F03,"FORTIVE CORP.      DL-,01",US34959J1088,deutsche_boerse_xetra_all_tradable_equities,,Stock,false,true,LSE:0IRE:Stock|NYSE:FTV:Stock,ID_ISIN,US34959J1088,108,BBG00BLVZ228|BBG00BLVZ255|BBG00BLVZ264|BBG00BLVZ282|BBG00BLVZ291|BBG00BLVZ2C7|BBG00BLVZ2D6|BBG00BLVZ2F4|BBG00BLVZ2G3|BBG00BLVZ2M6|BBG00BLVZ2Q2|BBG00BLVZ2R1|BBG00BLVZ2S0|BBG00BLVZ2T9|BBG00D8RT7B4|BBG00D8RT7F0|BBG00D8RT7H8|BBG00D8RT7K4|BBG00D8RT7L3|BBG00D8RT7M2|BBG00D8RT7N1|BBG00D8RT7P9|BBG00D8RT7T5|BBG00D8RT7V2|BBG00D8RT7W1|BBG00D8RT7Y9|BBG00D8RT7Z8|BBG00D8RT804|BBG00D8RT831|BBG00D9NKRM5|BBG00D9NKRN4|BBG00D9NKRP2|BBG00D9NKRQ1|BBG00D9NKRR0|BBG00D9NKRS9|BBG00D9NKRW4|BBG00D9PFM47|BBG00D9PFM56|BBG00DB0J7K0|BBG00DB5B4X0|BBG00DJH21Y1|BBG00JN8J6Q3|BBG00JPW2V63|BBG00JPW2V72|BBG00JPW2V90|BBG00JPW2VC6|BBG00JPW2VF3|BBG00JPW2VG2|BBG00JPW2VH1|BBG00JPW2VJ9|BBG00JPW2VK7|BBG00JPW2VP2|BBG00JPW2VQ1|BBG00JPW2VR0|BBG00JPW2VT8|BBG00JPW2VV5|BBG00JPW2VW4|BBG00JPW2VZ1|BBG00JPW2W07|BBG00JPW2W16|BBG00JPW2W34|BBG00JRY8GL7|BBG00JSKSTV5|BBG00JSKX0R7|BBG00JSKYR06|BBG00JX0QM68|BBG00JX9TBR7|BBG00JX9TBS6|BBG00JX9TBV2|BBG00JX9TBX0|BBG00JX9TBZ8|BBG00JX9TC04|BBG00JX9TC13|BBG00JX9TC22|BBG00JX9TC31|BBG00JX9TC77|BBG00JX9TC86|BBG00JX9TC95|BBG00JX9TCC1|BBG00JX9TCD0|BBG00JX9TCF8|BBG00JX9TCJ4|BBG00JX9TCK2|BBG00JX9TCL1|BBG00JX9TCN9|BBG00LVDGWW7|BBG00LVDGX37|BBG00PQ09TJ2|BBG00PQ09TL9|BBG00PQ09TN7|BBG00PQ09TQ4|BBG00PV29611|BBG00Q6SF089|BBG00QFZC4C3|BBG00QFZLMK4|BBG00QFZSJG9|BBG00THH6QN1|BBG00X1PBL83|BBG00X1SRZN2|BBG00Y7B3QQ4|BBG00YJ9XM64|BBG00Z5YVV09|BBG018H9GP46|BBG018J33PW0|BBG01TNWJPM9|BBG01TNWJPP6|BBG01V7Z4JT8|BBG01X4MFJK3,FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP|FORTIVE CORP,B3|BW|E1|EO|EP|EU|EZ|GD|GF|GI|GM|GR|GS|GY|GZ|IF|IM|L1|L3|LA|LN|LU|MF|MM|MU|OC|OD|PO|QT|SW|TH|UA|UB|UC|UD|UF|UM|UN|UP|US|UT|UX|VF|VG|VJ|VK|VL|VP|VY|X1|X2|X9|XA|XB|XE|XF|XG|XH|XJ|XL|XO|XQ|XS|XU|XV|XW|XX|XZ,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
XETRA::F1EF,F1EF,XETRA,FIDELITY NATL FINL. FNF,F1EF.F,FIDELITY NATL FINL. FNF,,F1EF,FIDELITY NATL FINL. FNF,US31620R3030,deutsche_boerse_xetra_all_tradable_equities,,Stock,false,true,NYSE:FNF:Stock,ID_ISIN,US31620R3030,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",leave_blank_until_official_sector,use_official_reference
XETRA::KTF,KTF,XETRA,MONDELEZ INTL INC. A,KTF.DE,MONDELEZ INTL INC. A,,KTF,MONDELEZ INTL INC. A,US6092071058,deutsche_boerse_xetra_all_tradable_equities,,Stock,false,true,LSE:0R0G:Stock|NASDAQ:MDLZ:Stock,ID_ISIN,US6092071058,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",leave_blank_until_official_sector,use_official_reference
XETRA::LXI,LXI,XETRA,"LENNOX INTL INC.   DL-,01",LXI.DE,"LENNOX INTL INC.  DL-,01",,LXI,"LENNOX INTL INC.   DL-,01",US5261071071,deutsche_boerse_xetra_all_tradable_equities,,Stock,false,true,NYSE:LII:Stock,ID_ISIN,US5261071071,0,,,,Common Stock,common_stock_name_mismatch,blocked_openfigi_name_mismatch,"OpenFIGI returned Common Stock results, but none matched the official issuer name.",leave_blank_until_official_sector,use_official_reference
XETRA::M4M1,M4M1,XETRA,"MILLICOM INTL CELL. DL1,5",M4M1.F,"MILLICOM INTL CELL. DL1,5",,M4M1,"MILLICOM INTL CELL. DL1,5",LU0038705702,deutsche_boerse_xetra_all_tradable_equities,,Stock,false,true,NASDAQ:TIGO:Stock,ID_ISIN,LU0038705702,70,BBG000BQBFQ5|BBG000BQBG29|BBG000BQBGZ3|BBG000BQBHH1|BBG000BQBHX3|BBG000BQBL91|BBG000BQBMG1|BBG000BQBMW3|BBG000BQBS96|BBG000BQBT49|BBG000BQBTR4|BBG000BQBV44|BBG000BQBVM4|BBG000BQBW06|BBG000BV3YC7|BBG000BV3YM6|BBG000BV3ZH9|BBG000BV4272|BBG000BV4334|BBG000F9KQ85|BBG00DJDNDZ0|BBG00RD9QYF7|BBG00RD9QYG6|BBG00RD9QYJ3|BBG00RD9QYL0|BBG00RD9QYN8|BBG00RD9QYP6|BBG00RD9QYQ5|BBG00RD9QYR4|BBG00RD9QYS3|BBG00RD9QYX7|BBG00RD9QYY6|BBG00RD9QZ00|BBG00RD9QZ19|BBG00RD9QZ37|BBG00RD9QZ55|BBG00RD9QZ64|BBG00RD9QZ73|BBG00RD9QZ91|BBG00RD9QZD6|BBG00THDW0M9|BBG00TR6Z7Q1|BBG00TR6Z7S9|BBG00TR6Z7T8|BBG00TR6Z7V5|BBG00TR6Z7X3|BBG00TR6Z7Z1|BBG00TR6Z816|BBG00TR6Z825|BBG00TR6Z834|BBG00TR6Z843|BBG00TR6Z852|BBG00TR6Z898|BBG00TR6Z8B5|BBG00TR6Z8D3|BBG00TR6Z8F1|BBG00TR6Z8H9|BBG00TR6Z8K5|BBG00TR6Z8L4|BBG00TR6Z8M3|BBG00TR6Z8P0|BBG00TR6Z8R8|BBG00X1LZTJ7|BBG00X1QF3C2|BBG00X5V71M9|BBG00X5V71R4|BBG01JLCHKS4|BBG01V7WSFZ0|BBG021C1P8F8|BBG021DFJ0V2,MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.|MILLICOM INTL CELLULAR S.A.,E1|EP|EU|EZ|GF|GH|GI|GR|GS|GZ|OC|QT|TH|UA|UB|UC|UD|UF|UM|UN|UP|US|UW|UX|VF|VG|VJ|VK|VL|VP|VT|VY|X1|X2|XA|XE|XF|XG|XH|XJ|XL|XO|XQ|XS|XU|XV|XW|XX|XZ,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
XETRA::ML2,ML2,XETRA,MING LE SPORTS AG,ML2.F,Ming Le Sports AG,,ML2,MING LE SPORTS AG,DE000A2LQ728,deutsche_boerse_listed_companies,,Stock,false,false,,ID_ISIN,DE000A2LQ728,27,BBG0035PVSN1|BBG0035PVSP9|BBG0035PVSQ8|BBG0038CLFN6|BBG0038CLFR2|BBG0038CLFT0|BBG0038CLFW6|BBG0038CLFX5|BBG0038CLFY4|BBG0038CLFZ3|BBG0038CLG09|BBG0038CLG45|BBG0038CLG54|BBG0038CLG63|BBG0038CLG81|BBG0038CLG90|BBG004TP8M07|BBG005924MH3|BBG006T6JXB6|BBG006T9V5K7|BBG008H04YC1|BBG00JN826C6|BBG00LN7J0G4|BBG00PQ0NMQ3|BBG00PQ0NMS1|BBG00QFYX0Q6|BBG00Y924H90,MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG|MING LE SPORTS AG,B3|E1|EO|EP|EU|EZ|GD|GF|GR|L1|L3|LN|PO|X1|XA|XE|XF|XG|XH|XJ|XL|XO|XS|XU|XV|XW|XX,Common Stock,common_stock_name_match,add_coverage_expansion,Active official Stock reference plus OpenFIGI Common Stock issuer-name match.,leave_blank_until_official_sector,use_official_reference
