listing_key,ticker,local_exchange,twelvedata_exchange,twelvedata_mic,local_name,twelvedata_name,local_figi,twelvedata_figi,twelvedata_type
SZSE::300082,300082,SZSE,SZSE,XSHE,Liaoning Oxiranchem Inc,Liaoning Oxiranchem Inc.,BBG000QK8524,BBG000QK85X0,Common Stock
SZSE::300083,300083,SZSE,SZSE,XSHE,Guangdong Create Century Intelligent Equipment Group Corp Ltd,"Guangdong Create Century Co., Ltd.",BBG000QHXH36,BBG000QHXJK3,Common Stock
SZSE::300084,300084,SZSE,SZSE,XSHE,Lanzhou Haimo Technologies Co,"Haimo Technologies Group Co., Ltd.",BBG000QKX0J9,BBG000QKX0W4,Common Stock
SZSE::300085,300085,SZSE,SZSE,XSHE,Shenzhen InfoGem Technologies Co Ltd,"Shenzhen Infogem Technologies Co., Ltd.",BBG000QRPYZ1,BBG000QRPZR7,Common Stock
SZSE::300086,300086,SZSE,SZSE,XSHE,Hainan Honz Pharmaceutical Co,Honz Pharmaceutical Co. Ltd.,BBG000QLDCB1,BBG000QLDDN6,Common Stock
SZSE::300087,300087,SZSE,SZSE,XSHE,Winall Hi tech Seed,"Winall Hi-Tech Seed Co., Ltd.",BBG000QVKWZ1,BBG000QVKYV1,Common Stock
SZSE::300088,300088,SZSE,SZSE,XSHE,Wuhu Token Sciences,Wuhu Token Science Co. Ltd.,BBG000QQTX18,BBG000QQTY43,Common Stock
SZSE::300091,300091,SZSE,SZSE,XSHE,JiangSu Jin Tong Ling Fluid Mach,"Jin Tong Ling Technology Co., Ltd.",BBG000QN2T95,BBG000QN2V09,Common Stock
SZSE::300092,300092,SZSE,SZSE,XSHE,Sichuan Kexin Mechanic Electric,"Sichuan Kexin Mechanical & Electrical Co., Ltd.",BBG000QY5SX3,BBG000QY5TM3,Common Stock
SZSE::300093,300093,SZSE,SZSE,XSHE,Gansu Golden Glass Technologies Co Ltd,"Gansu Golden Solar Co., Ltd.",BBG000QSRKD1,BBG000QSRKX9,Common Stock
SZSE::300094,300094,SZSE,SZSE,XSHE,Zhanjiang Guolian Aquatic Products,"Zhanjiang Guolian Aquatic Products Co., Ltd.",BBG000QT5859,BBG000QT58N9,Common Stock
SZSE::300095,300095,SZSE,SZSE,XSHE,Jiangxi Huawu Brake Co Ltd,"Jiangxi Huawu Brake Co., Ltd.",BBG000QXF083,BBG000QXF127,Common Stock
SZSE::300096,300096,SZSE,SZSE,XSHE,YLZ Information Tech Co,"Ylz Information Technology Co., Ltd.",BBG000QQTTN3,BBG000QQTVB1,Common Stock
SZSE::300097,300097,SZSE,SZSE,XSHE,Dalian Zhiyun Automation Co Ltd,"Dalian Zhiyun Automation Co., Ltd.",BBG000QS1089,BBG000QS11D1,Common Stock
SZSE::300098,300098,SZSE,SZSE,XSHE,Gosuncn Technology Group Co Ltd Class A,"Gosuncn Technology Group Co., Ltd.",BBG000Q84311,BBG000Q843F6,Common Stock
SZSE::300099,300099,SZSE,SZSE,XSHE,Uroica Mining Safety Eng,"Uroica Precision Information Technology Co., Ltd.",BBG000QSRMP4,BBG000QSRN90,Common Stock
TSE::3001,3001,TSE,JPX,XJPX,"Katakura Industries Co.,Ltd.","Katakura Industries Co., Ltd.",BBG000BJBD68,BBG000BJBDR5,Common Stock
SZSE::300100,300100,SZSE,SZSE,XSHE,Ningbo Shuanglin Auto Parts,"Ningbo Shuanglin Auto Parts Co., Ltd.",BBG000QY5QH5,BBG000QY5S18,Common Stock
SZSE::300101,300101,SZSE,SZSE,XSHE,Chengdu CORPRO Technology Co Ltd,"Chengdu Corpro Technology Co., Ltd.",BBG000QLD9N5,BBG000QLDBK3,Common Stock
SZSE::300102,300102,SZSE,SZSE,XSHE,Xiamen Changelight,"Xiamen Changelight Co., Ltd.",BBG000QYQRB6,BBG000QYQS15,Common Stock
SZSE::300103,300103,SZSE,SZSE,XSHE,XiAn Dagang Road Machinery Co,"Dagang Holding Group Co., Ltd.",BBG000QYQPT1,BBG000QYQQZ2,Common Stock
SZSE::300105,300105,SZSE,SZSE,XSHE,Yantai Longyuan Power Tech,Yantai Longyuan Power Technology Co. Ltd.,BBG000QFRMS9,BBG000QFRNJ7,Common Stock
SZSE::300106,300106,SZSE,SZSE,XSHE,Xinjiang West Animal Husbandry,Xinjiang Western Animal Husbandry Co. Ltd.,BBG000R30NQ4,BBG000R30PM3,Common Stock
SZSE::300107,300107,SZSE,SZSE,XSHE,Hebei Jianxin Chemical Co Ltd,"Hebei Jianxin Chemical Co., Ltd.",BBG000R2D6G0,BBG000R2D7F9,Common Stock
SZSE::300109,300109,SZSE,SZSE,XSHE,Boai NKY Pharmaceuticals Ltd,Nky Medical Holdings Ltd.,BBG000R3XJY8,BBG000R3XKG5,Common Stock
SZSE::300110,300110,SZSE,SZSE,XSHE,Huaren Pharmaceutical Co Ltd,"Huaren Pharmaceutical Co., Ltd.",BBG000DZ8G30,BBG000DZ8HS1,Common Stock
SZSE::300111,300111,SZSE,SZSE,XSHE,Zhejiang Sunflower Light Energy,"Zhejiang Sunflower Great Health Co., Ltd.",BBG000R3XG83,BBG000R3XHF3,Common Stock
SZSE::300112,300112,SZSE,SZSE,XSHE,Shenzhen Maxonic Auto Control,"Shenzhen Maxonic Automation Co., Ltd.",BBG000R307X1,BBG000R308P8,Common Stock
SZSE::300113,300113,SZSE,SZSE,XSHE,Hangzhou Shunwang Tech,"Hangzhou Shunwang Technology Co., Ltd.",BBG000R30CW1,BBG000R30F36,Common Stock
SZSE::300115,300115,SZSE,SZSE,XSHE,Shenzhen Everwin Precision Tech,"Shenzhen Everwin Precision Technology Co., Ltd.",BBG000R42FK3,BBG000R42FS5,Common Stock
SZSE::300118,300118,SZSE,SZSE,XSHE,Risen Energy,"Risen Energy Co., Ltd.",BBG000R3QRF9,BBG000R3QSD9,Common Stock
SZSE::300119,300119,SZSE,SZSE,XSHE,Tianjin Ringpu Bio Tech,"Tianjin Ringpu Bio-Technology Co., Ltd.",BBG000BF9LZ9,BBG000BF9MR6,Common Stock
SZSE::300121,300121,SZSE,SZSE,XSHE,Shandong Yanggu Huatai Chemical Co Ltd,"Shandong Yanggu Huatai Chemical Co., Ltd.",BBG000BF9PC5,BBG000BF9Q06,Common Stock
SZSE::300122,300122,SZSE,SZSE,XSHE,Chongqing Zhifei Bio Products,"Chongqing Zhifei Biological Products Co., Ltd.",BBG000RYV885,BBG0014JBSL4,Common Stock
SZSE::300123,300123,SZSE,SZSE,XSHE,YaGuang Technology Group Co Ltd,"Yaguang Technology Group Co., Ltd.",BBG000RXRGB0,BBG0014JBSS7,Common Stock
SZSE::300124,300124,SZSE,SZSE,XSHE,Shenzhen Inovance Tech,"Shenzhen Inovance Technology Co., Ltd.",BBG000QT54M9,BBG000QT5537,Common Stock
SZSE::300125,300125,SZSE,SZSE,XSHE,Lingda Group Co Ltd,"Lingda Group Co., Ltd.",BBG000CQ37V5,BBG0015XVPP2,Common Stock
SZSE::300126,300126,SZSE,SZSE,XSHE,Shanghai KEN Tools Co Ltd,Ken Holding Co. Ltd.,BBG000R04L17,BBG000R04M42,Common Stock
SZSE::300127,300127,SZSE,SZSE,XSHE,Chengdu Galaxy Magnets,"Chengdu Galaxy Magnets Co., Ltd.",BBG0014NCSH9,BBG0014T4Z34,Common Stock
SZSE::300128,300128,SZSE,SZSE,XSHE,Suzhou Jinfu New Material Co,"Suzhou Jinfu Technology Co., Ltd.",BBG000BC0PZ6,BBG000BC0QK0,Common Stock
SZSE::300129,300129,SZSE,SZSE,XSHE,Shanghai Taisheng Wind Power,"Shanghai Taisheng Wind Power Equipment Co., Ltd.",BBG000R3R600,BBG000R3R6G3,Common Stock
SZSE::300130,300130,SZSE,SZSE,XSHE,Xgd Inc,XGD Inc.,BBG0015DF6N8,BBG0015KZ5V3,Common Stock
SZSE::300131,300131,SZSE,SZSE,XSHE,ShenZhen Yitoa Intelligent Control Co Ltd,"Shenzhen Yitoa Intelligent Control Co., Ltd.",BBG0015KZ6C2,BBG0015N5FH4,Common Stock
SZSE::300132,300132,SZSE,SZSE,XSHE,Fujian Green Pine Co Ltd,"Fujian Green Pine Co., Ltd.",BBG0015LJM88,BBG0015SV782,Common Stock
SZSE::300133,300133,SZSE,SZSE,XSHE,Zhejiang Huace Film TV Co,"Zhejiang Huace Film & TV Co., Ltd.",BBG000R3R6Z2,BBG000R3R7K6,Common Stock
SZSE::300134,300134,SZSE,SZSE,XSHE,Shenzhen Tatfook Tech,"Anhui Tatfook Technology Co., Ltd.",BBG0015DFSV1,BBG0016TM4D0,Common Stock
SZSE::300135,300135,SZSE,SZSE,XSHE,Jiangsu Baoli Asphalt,"Jiangsu Baoli International Investment Co., Ltd.",BBG0015DFKT1,BBG0015KZ687,Common Stock
SZSE::300136,300136,SZSE,SZSE,XSHE,Shenzhen Sunway Communication,"Shenzhen Sunway Communication Co., Ltd.",BBG000NXJ7V1,BBG0015SV7F4,Common Stock
SZSE::300137,300137,SZSE,SZSE,XSHE,Hebei Sailhero Environmental,"Hebei Sailhero Environmental Protection Hi-Tech Co., Ltd.",BBG0015LJMD2,BBG0017DT5K6,Common Stock
SZSE::300138,300138,SZSE,SZSE,XSHE,Chenguang Biotech Group,"Chenguang Biotech Group Co., Ltd.",BBG0015SV7L7,BBG0015W98T3,Common Stock
SZSE::300139,300139,SZSE,SZSE,XSHE,Beijing Fuxing Xiaocheng Electronic Technology Co Ltd,Beijing Xiaocheng Technology Co. Ltd.,BBG000GRTYB4,BBG0016KYRS9,Common Stock
SZSE::300140,300140,SZSE,SZSE,XSHE,Cecep Environmental Protection Equipment Co Ltd,Cecep Environmental Protection Co. Ltd.,BBG0016KYN08,BBG0016PM8K1,Common Stock
SZSE::300141,300141,SZSE,SZSE,XSHE,Suzhou Industrial Park Heshun Electric Co Ltd,"Suzhou Industrial Park Heshan Co., Ltd.",BBG0016KSLQ1,BBG0016PM723,Common Stock
SZSE::300142,300142,SZSE,SZSE,XSHE,Walvax BioTech,"Walvax Biotechnology Co., Ltd.",BBG0015X1HW5,BBG0015X1HY3,Common Stock
SZSE::300143,300143,SZSE,SZSE,XSHE,INKON Life Technology Co Ltd,Inkon Life Tech Co. Ltd.,BBG00178G3W3,BBG0017B4TB5,Common Stock
SZSE::300144,300144,SZSE,SZSE,XSHE,Songcheng Performance Develop,Songcheng Performance Development Co. Ltd.,BBG00178G424,BBG0017B4GC2,Common Stock
SZSE::300145,300145,SZSE,SZSE,XSHE,Nanfang Pump Industry,"Nanfang Zhongjin Environment Co., Ltd.",BBG0017SDD05,BBG0017VWQR9,Common Stock
SZSE::300146,300146,SZSE,SZSE,XSHE,By health,"By-Health Co., Ltd.",BBG00185NYM3,BBG0018GFF67,Common Stock
SZSE::300147,300147,SZSE,SZSE,XSHE,Xiangxue Pharmaceutical,"Xiangxue Pharmaceutical Co., Ltd.",BBG0018L1000,BBG0018R7FW3,Common Stock
SZSE::300148,300148,SZSE,SZSE,XSHE,Tangel Publishing,Tangel Publishing Co. Ltd.,BBG0017SDC25,BBG0017VWR24,Common Stock
SZSE::300149,300149,SZSE,SZSE,XSHE,ChemPartner PharmaTech Co Ltd,"ChemPartner Pharmatech Co., Ltd.",BBG00185NSY3,BBG0018GFFT2,Common Stock
SZSE::300150,300150,SZSE,SZSE,XSHE,Beijing Century Real Tech,"Beijing Century Real Technology Co., Ltd.",BBG000NY1FM0,BBG0018R7G79,Common Stock
SZSE::300151,300151,SZSE,SZSE,XSHE,Shenzhen Changhong Tech,"Shenzhen Changhong Technology Co., Ltd.",BBG0018GF9N2,BBG0018NBSB2,Common Stock
SZSE::300152,300152,SZSE,SZSE,XSHE,Xiongan Kerong Environment Technology Co Ltd,"Xiongan New Power Technology Co., Ltd.",BBG000QVXZJ8,BBG000QVY0R5,Common Stock
SZSE::300153,300153,SZSE,SZSE,XSHE,Shanghai Cooltech Power Co Ltd,"Shanghai Cooltech Power Co., Ltd.",BBG0018KC1L5,BBG0018R7H22,Common Stock
SZSE::300154,300154,SZSE,SZSE,XSHE,Shenzhen Riland Industry Co,"Shenzhen Riland Industry Co., Ltd.",BBG0016TKYD6,BBG0016XR4K8,Common Stock
SZSE::300155,300155,SZSE,SZSE,XSHE,Guangdong Anjubao Digital Tech,"Guangdong Anjubao Digital Technology Co., Ltd.",BBG0018GF9T6,BBG0018NBPL7,Common Stock
SZSE::300157,300157,SZSE,SZSE,XSHE,LandOcean Energy Services Co,"New JCM Group Co., Ltd.",BBG001829YH2,BBG00185NZT3,Common Stock
SZSE::300158,300158,SZSE,SZSE,XSHE,Shanxi Zhendong Pharmaceutical,"Shanxi Zhendong Pharmaceutical Co., Ltd.",BBG0017V5MW2,BBG0018307K4,Common Stock
SZSE::300159,300159,SZSE,SZSE,XSHE,Xinjiang Machinery Research Inst,"Xinjiang Machinery Research Institute Co., Ltd.",BBG00191J6X5,BBG00194T613,Common Stock
SZSE::300160,300160,SZSE,SZSE,XSHE,Jiangsu Xiuqiang Glasswork Co,"Jiangsu Xiuqiang Glasswork Co., Ltd.",BBG00192FZ63,BBG001CK03V8,Common Stock
SZSE::300161,300161,SZSE,SZSE,XSHE,Wuhan Huazhong Numerical Control Co Ltd,"Wuhan Huazhong Numerical Control Co., Ltd.",BBG0018R2Q81,BBG00191JY19,Common Stock
SZSE::300162,300162,SZSE,SZSE,XSHE,Ledman Optoelectronic Co Ltd,"Ledman Optoelectronic Co., Ltd.",BBG0018R2Q54,BBG00191JYX4,Common Stock
SZSE::300163,300163,SZSE,SZSE,XSHE,Ningbo Xianfeng New Material,"Ningbo Xianfeng New Material Co., Ltd.",BBG00192FVK6,BBG0019GPC71,Common Stock
SZSE::300164,300164,SZSE,SZSE,XSHE,Tong Oil Tools,Tong Petrotech Corp.,BBG00192FVN3,BBG0019GMJ97,Common Stock
SZSE::300165,300165,SZSE,SZSE,XSHE,Jiangsu Skyray Instrument Co,"Jiangsu Skyray Instrument Co., Ltd.",BBG00191J7T8,BBG001CYN931,Common Stock
SZSE::300166,300166,SZSE,SZSE,XSHE,Business intelligence of Oriental Nations Corp Ltd,"Beijing Orient National Technology Co., Ltd.",BBG0019GMGS2,BBG0019KBH67,Common Stock
SZSE::300167,300167,SZSE,SZSE,XSHE,Shenzhen Dvision Video Communica,"Shenzhen Dvision Co., Ltd.",BBG0019GMG93,BBG0019KRK81,Common Stock
SZSE::300168,300168,SZSE,SZSE,XSHE,Wonders Information,"Wonders Information Co., Ltd.",BBG0017V5Q26,BBG001830797,Common Stock
SZSE::300169,300169,SZSE,SZSE,XSHE,Changzhou Tiansheng New Materials Co Ltd,"Changzhou Tiansheng New Materials Co., Ltd.",BBG0018R2Q36,BBG00191JY64,Common Stock
SZSE::300170,300170,SZSE,SZSE,XSHE,Hand Enterprise Solutions Co,"Hand Enterprise Solutions Co., Ltd.",BBG0019G87N3,BBG0019LTXW2,Common Stock
SZSE::300171,300171,SZSE,SZSE,XSHE,Shanghai Tofflon Science Tech,"Tofflon Science and Technology Co., Ltd.",BBG0019J0CM5,BBG0019PG3Q0,Common Stock
SZSE::300172,300172,SZSE,SZSE,XSHE,Nanjing CEC Environmental Protect,Cec Environmental Protection Co. Ltd.,BBG0019J0CS9,BBG0019PG3B6,Common Stock
SZSE::300173,300173,SZSE,SZSE,XSHE,Funeng Oriental Equipment Technology Co Ltd,"Funeng Oriental Equipment Co., Ltd.",BBG000R0FR12,BBG0019LTXF1,Common Stock
SZSE::300174,300174,SZSE,SZSE,XSHE,Fujian Yuanli Active Carbon Co Ltd,"Fujian Yuanli Active Carbon Co., Ltd.",BBG0019G8M78,BBG0019KBG69,Common Stock
SZSE::300175,300175,SZSE,SZSE,XSHE,Lontrue Co Ltd,"Lontrue Co., Ltd.",BBG0019J0CG2,BBG0019PHK36,Common Stock
SZSE::300176,300176,SZSE,SZSE,XSHE,Guangdong Hongteo Accurate Technology Co Ltd,"Guangdong Hongteo Technology Co., Ltd.",BBG0019XW3Z5,BBG001B29HN8,Common Stock
SZSE::300177,300177,SZSE,SZSE,XSHE,Hi target Navigation Tech Co,"Guangzhou Hi-Target Navigation Tech Co., Ltd.",BBG0019XXCH4,BBG001B29T34,Common Stock
SZSE::300179,300179,SZSE,SZSE,XSHE,SF Diamond,"SF Diamond Co., Ltd.",BBG000QS11J5,BBG000QS11V1,Common Stock
SZSE::300180,300180,SZSE,SZSE,XSHE,Huafon Microfibre Shanghai Co,"Huafon Microfibre Shanghai Co., Ltd.",BBG0019J0C90,BBG0019PHKW4,Common Stock
SZSE::300181,300181,SZSE,SZSE,XSHE,Zhejiang Jolly Pharmaceutical Co Ltd,"Zhejiang Jolly Pharmaceutical Co., Ltd.",BBG001B06HH2,BBG001BCPMV8,Common Stock
SZSE::300182,300182,SZSE,SZSE,XSHE,Beijing Jetsen Tech Co,"Beijing Jetsen Technology Co., Ltd.",BBG001BGNGW3,BBG001C941H9,Common Stock
SZSE::300183,300183,SZSE,SZSE,XSHE,Qingdao Eastsoft Communic Tech,"Qingdao Eastsoft Communication Co., Ltd.",BBG001BCPN55,BBG001BLFV85,Common Stock
SZSE::300184,300184,SZSE,SZSE,XSHE,Wuhan PS Information Tech,"Wuhan P&S Information Technology Co., Ltd.",BBG001BGHLK2,BBG001C94BV1,Common Stock
SZSE::300185,300185,SZSE,SZSE,XSHE,Tongyu Heavy Industry,"Tongyu Heavy Industry Co., Ltd.",BBG001CMJL35,BBG001CVZNB4,Common Stock
SZSE::300187,300187,SZSE,SZSE,XSHE,Yonker Environmental Protect,"Yonker Environmental Protection Co., Ltd.",BBG001CMJLH0,BBG001CVZN88,Common Stock
SZSE::300188,300188,SZSE,SZSE,XSHE,Xiamen Meiya Pico Information,"Sdic Intelligence Co., Ltd.",BBG001CMJP72,BBG001K3VYW4,Common Stock
SZSE::300189,300189,SZSE,SZSE,XSHE,Hainan Shennong Technology Co Ltd,"Hainan Shennong Seed Industry Co., Ltd.",BBG0016XS3S1,BBG001DKKQH0,Common Stock
SZSE::300190,300190,SZSE,SZSE,XSHE,Jiangsu WELLE Environmental Co Ltd,Welle Environmental Co. Ltd.,BBG001CVK976,BBG001CVK994,Common Stock
SZSE::300191,300191,SZSE,SZSE,XSHE,Sino Geophysical,"Sino Geophysical Co., Ltd.",BBG00191J7K7,BBG00194T5M2,Common Stock
SZSE::300192,300192,SZSE,SZSE,XSHE,Suzhou Kingswood Printing Ink Co Ltd,"Suzhou Kingswood Education Technology Co., Ltd.",BBG001CL3X83,BBG001DKKNL2,Common Stock
SZSE::300193,300193,SZSE,SZSE,XSHE,Shenzhen Jasic Tech Co,"Shenzhen Jasic Technology Co., Ltd.",BBG001BCPND6,BBG001BLFTZ0,Common Stock
SZSE::300194,300194,SZSE,SZSE,XSHE,Fuan Pharmaceutical Group Co,"Fuan Pharmaceutical Group Co., Ltd.",BBG0019J0CJ9,BBG001D89HX2,Common Stock
SZSE::300195,300195,SZSE,SZSE,XSHE,Masterwork Machinery,"Masterwork Group Co., Ltd.",BBG001CMJNP7,BBG001KNMJG1,Common Stock
SZSE::300196,300196,SZSE,SZSE,XSHE,Jiangsu Changhai Compos Material,"Jiangsu Changhai Composite Co., Ltd.",BBG001CMJLL5,BBG001CVZNN1,Common Stock
SZSE::300197,300197,SZSE,SZSE,XSHE,CECEP Techand Ecology&Environment Co Ltd,"Cecep Techand Ecology & Environment Co., Ltd.",BBG001BCP9T0,BBG001BLFVG6,Common Stock
SZSE::300198,300198,SZSE,SZSE,XSHE,Fujian Superpipe,Fujian Superpipe Co. Ltd.,BBG001CMJPC6,BBG001KX7B28,Common Stock
SZSE::300199,300199,SZSE,SZSE,XSHE,Hybio Pharmaceutical,"Hybio Pharmaceutical Co., Ltd.",BBG001F43CR3,BBG001F74L77,Common Stock
SZSE::300200,300200,SZSE,SZSE,XSHE,Beijing Comens New Materials,"Beijing Comens New Materials Co., Ltd.",BBG001CKZJH1,BBG001F74KX0,Common Stock
SZSE::300201,300201,SZSE,SZSE,XSHE,Xuzhou Handler Special Vehicle Co Ltd,"Xuzhou Handler Special Vehicle Co., Ltd.",BBG001K3K979,BBG001KX7BB8,Common Stock
SZSE::300203,300203,SZSE,SZSE,XSHE,Focused Photonics Hangzhou Inc,Focused Photonics Hangzhou Inc.,BBG001C93Y33,BBG001CG7Z12,Common Stock
SZSE::300204,300204,SZSE,SZSE,XSHE,Staidson Beijing Biopharma,"Staidson (Beijing) Biopharmaceuticals Co., Ltd.",BBG001DQ51Q9,BBG001F5DDL3,Common Stock
SZSE::300205,300205,SZSE,SZSE,XSHE,Wuhan Tianyu Info Industry,"Wuhan Tianyu Information Industry Co., Ltd.",BBG001CL85M3,BBG001LZ50S0,Common Stock
SZSE::300206,300206,SZSE,SZSE,XSHE,Edan Instruments Inc,Edan Instruments Inc.,BBG001C9H7C7,BBG001KKWZY0,Common Stock
SZSE::300207,300207,SZSE,SZSE,XSHE,Sunwoda Electronic,"Sunwoda Electronic Co., Ltd.",BBG001KQBBN5,BBG001KSMNP1,Common Stock
SZSE::300209,300209,SZSE,SZSE,XSHE,TIZA Information Industry Corporation Inc,Youkeshu Technology Co. Ltd.,BBG000TKCXL4,BBG001KQBN40,Common Stock
SZSE::300210,300210,SZSE,SZSE,XSHE,Anshan Senyuan Road Bridge,"Anshan Senyuan Road & Bridge Co., Ltd.",BBG001KJWZB8,BBG001M8GBF7,Common Stock
SZSE::300211,300211,SZSE,SZSE,XSHE,Jiangsu Yitong High-tech Co Ltd,Jiangsu Yitong High-Tech Co. Ltd.,BBG001CS50W1,BBG001DKNJY4,Common Stock
SZSE::300212,300212,SZSE,SZSE,XSHE,Beijing E Hualu Info Tech,"Beijing E-Hualu Information Technology Co., Ltd.",BBG001KR8PG4,BBG001LFKKP6,Common Stock
SZSE::300213,300213,SZSE,SZSE,XSHE,Beijing Jiaxun Feihong Electrical Co Ltd,"Beijing Jiaxun Feihong Electrical Co., Ltd.",BBG000NX4LZ2,BBG001LFKG02,Common Stock
SZSE::300214,300214,SZSE,SZSE,XSHE,Shandong Rike Chemical,"Shandong Rike Chemical Co., Ltd.",BBG001CQ89H0,BBG001F5DZN2,Common Stock
SZSE::300215,300215,SZSE,SZSE,XSHE,Suzhou Electrical Apparatus Sci,Suzhou Electrical Apparatus Science Academy Co. Ltd.,BBG001LRWHC8,BBG001LVGGX6,Common Stock
SZSE::300217,300217,SZSE,SZSE,XSHE,Zhenjiang Dongfang Electric Heat,"Zhenjiang Dongfang Electric Co., Ltd.",BBG001LT8GC3,BBG001NWHTY2,Common Stock
SZSE::300218,300218,SZSE,SZSE,XSHE,Anhui ANLI Artificial Leather,Anhui Anli Material Technology Co. Ltd.,BBG001BNT2W3,BBG001LFKFC1,Common Stock
SZSE::300219,300219,SZSE,SZSE,XSHE,Guangzhou Hongli Opto Electron,"Hongli Zhihui Group Co., Ltd.",BBG001NWHTV5,BBG001NY49H5,Common Stock
SZSE::300220,300220,SZSE,SZSE,XSHE,Wuhan Golden Laser Co Ltd,"Wuhan Golden Laser Co., Ltd.",BBG001CMJRM1,BBG001P606C9,Common Stock
SZSE::300221,300221,SZSE,SZSE,XSHE,Guangdong Silvere Sci and Tech,Guangdong Silver Age Sci & Tech Co. Ltd.,BBG001LVGMG2,BBG001M25VQ6,Common Stock
SZSE::300222,300222,SZSE,SZSE,XSHE,Csg Smart Science&Technology Co Ltd,"CSG Smart Science & Technology Co., Ltd.",BBG001LT8ST9,BBG001P60F02,Common Stock
SZSE::300223,300223,SZSE,SZSE,XSHE,Ingenic Semiconductor,"Ingenic Semiconductor Co., Ltd.",BBG00191J816,BBG001PFXH39,Common Stock
SZSE::300224,300224,SZSE,SZSE,XSHE,Yantai Zhenghai Magnetic Mat,"Yantai Zhenghai Magnetic Materials Co., Ltd.",BBG001M8XS16,BBG001MJ6H70,Common Stock
SZSE::300225,300225,SZSE,SZSE,XSHE,Shanghai Kinlita Chemical Co,"Shanghai Kinlita Chemical Co., Ltd.",BBG001CKQL22,BBG001LVGMR0,Common Stock
SZSE::300226,300226,SZSE,SZSE,XSHE,Shanghai Ganglian E Commerce,"Shanghai Ganglian E-Commerce Holdings Co., Ltd.",BBG001LZ15F7,BBG001MJ6GX3,Common Stock
SZSE::300227,300227,SZSE,SZSE,XSHE,Shenzhen Sunshine Laser & Electronics Technology Co Ltd,"Shenzhen Sunshine Laser & Electronics Technology Co., Ltd.",BBG001M8XS34,BBG001MJ6H98,Common Stock
SZSE::300228,300228,SZSE,SZSE,XSHE,Zhangjiagang Furui Special Equip,"Zhangjiagang Furui Special Equipment Co., Ltd.",BBG001CKXQQ7,BBG001MJ6H52,Common Stock
SZSE::300229,300229,SZSE,SZSE,XSHE,Beijing TRS Information Tech,Trs Information Technology Co.,BBG001CD1J84,BBG001CMJCF2,Common Stock
SZSE::300230,300230,SZSE,SZSE,XSHE,Shanghai Yongli Belting Co Ltd,"Shanghai Yongli Belting Co., Ltd.",BBG001MN6K29,BBG001QGD8P4,Common Stock
SZSE::300231,300231,SZSE,SZSE,XSHE,Beijing Trust Far Tech,"Beijing Trust&Far Technology Co., Ltd.",BBG001M8XSQ9,BBG001MJ6H34,Common Stock
SZSE::300232,300232,SZSE,SZSE,XSHE,Unilumin Group Co Ltd,"Unilumin Group Co., Ltd.",BBG001MN6JH6,BBG001NC74W4,Common Stock
SZSE::300233,300233,SZSE,SZSE,XSHE,Shandong Jincheng Pharmaceutical and Chemical Co Ltd,"Shandong Jincheng Pharmaceutical Group Co., Ltd.",BBG001N9T5B7,BBG001QQDMZ0,Common Stock
SZSE::300234,300234,SZSE,SZSE,XSHE,Zhejiang Kaier New Materials,"Zhejiang Kaier New Materials Co., Ltd.",BBG001MN6C36,BBG001NC7JJ6,Common Stock
SZSE::300235,300235,SZSE,SZSE,XSHE,Shenzhen Kingsun Science Tech,"Shenzhen Kingsun Science & Technology Co., Ltd.",BBG000QKWPD1,BBG001NMLZV8,Common Stock
SZSE::300236,300236,SZSE,SZSE,XSHE,Shanghai Sinyang Semiconductor,"Shanghai Sinyang Semiconductor Co., Ltd.",BBG001N9T4T1,BBG001QYGND2,Common Stock
SZSE::300237,300237,SZSE,SZSE,XSHE,Shandong Meichen Science & Technology Co Ltd,"Shandong Meichen Science & Technology Co., Ltd.",BBG001N9SSX4,BBG001QYH461,Common Stock
SZSE::300238,300238,SZSE,SZSE,XSHE,Guanhao Biotech Co Ltd,"Guanhao Biotech Co., Ltd.",BBG000QL4MV7,BBG001PB8K66,Common Stock
SZSE::300239,300239,SZSE,SZSE,XSHE,Baotou Dongbao Bio-Tech Co Ltd,"Baotou Dongbao Bio-Tech Co., Ltd.",BBG001P7H2J1,BBG001PB8JJ5,Common Stock
SZSE::300240,300240,SZSE,SZSE,XSHE,Jiangsu Feiliks Intl Logistics,Jiangsu Feiliks International Logistics Inc.,BBG001CKVMB4,BBG001MJ6NR5,Common Stock
SZSE::300241,300241,SZSE,SZSE,XSHE,Shenzhen Refond Optoelectronics Co Ltd,"Shenzhen Refond Optoelectronics Co., Ltd.",BBG001CQ7T87,BBG001S36GW3,Common Stock
SZSE::300242,300242,SZSE,SZSE,XSHE,KAISA JiaYun Technology Inc,Kaisa Jiayun Technology Inc.,BBG001C7WP70,BBG001QBKBV3,Common Stock
SZSE::300243,300243,SZSE,SZSE,XSHE,Shandong Ruifeng Chemical Co Ltd,"Shandong Ruifeng Chemical Co., Ltd.",BBG001CQ8ZV6,BBG001QLNPP4,Common Stock
SZSE::300244,300244,SZSE,SZSE,XSHE,Zhejiang DiAn Diagnostics Co,"Dian Diagnostics Group Co., Ltd.",BBG001QJDXB8,BBG001QLNPS1,Common Stock
SZSE::300245,300245,SZSE,SZSE,XSHE,Shanghai Dragonnet Tech,"Shanghai Dragonnet Technology Co., Ltd.",BBG000QXF1N4,BBG001QLNPH3,Common Stock
