financialdata_symbol,base_ticker,suffix,mapped_exchange,registrant_name,source_confidence,review_needed,observed_at
522004.BO,522004,.BO,BSE_IN,Batliboi Limited,secondary_review,true,2026-04-17T07:41:14Z
522105.BO,522105,.BO,BSE_IN,The Yash Birla Group,secondary_review,true,2026-04-17T07:41:14Z
523204.BO,523204,.BO,BSE_IN,Aban Offshore Ltd.,secondary_review,true,2026-04-17T07:41:14Z
523207.BO,523207,.BO,BSE_IN,Kokuyo Camlin Ltd.,secondary_review,true,2026-04-17T07:41:14Z
523319.BO,523319,.BO,BSE_IN,Balmer Lawrie,secondary_review,true,2026-04-17T07:41:14Z
523398.BO,523398,.BO,BSE_IN,Johnson Controls Hitachi Air Conditioning,secondary_review,true,2026-04-17T07:41:14Z
523405.BO,523405,.BO,BSE_IN,JM Financial Ltd.,secondary_review,true,2026-04-17T07:41:14Z
523566.BO,523566,.BO,BSE_IN,Martin Burn Limited,secondary_review,true,2026-04-17T07:41:14Z
523618.BO,523618,.BO,BSE_IN,Dredging Corporation of India Limited,secondary_review,true,2026-04-17T07:41:14Z
523716.BO,523716,.BO,BSE_IN,Ashiana Housing Limited,secondary_review,true,2026-04-17T07:41:14Z
524663.BO,524663,.BO,BSE_IN,Bharat Immunologicals and Biologicals Corporation,secondary_review,true,2026-04-17T07:41:14Z
524667.BO,524667,.BO,BSE_IN,Savita Oil Technologies Limited,secondary_review,true,2026-04-17T07:41:14Z
524804.BO,524804,.BO,BSE_IN,Aurobindo Pharma Limited,secondary_review,true,2026-04-17T07:41:14Z
524816.BO,524816,.BO,BSE_IN,Natco Pharma,secondary_review,true,2026-04-17T07:41:14Z
526371.BO,526371,.BO,BSE_IN,NMDC Limited,secondary_review,true,2026-04-17T07:41:14Z
526596.BO,526596,.BO,BSE_IN,Liberty Shoes,secondary_review,true,2026-04-17T07:41:14Z
526668.BO,526668,.BO,BSE_IN,Kamat Hotels (India) Ltd,secondary_review,true,2026-04-17T07:41:14Z
526783.BO,526783,.BO,BSE_IN,Dr. Agarwal's Eye Hospital Limited,secondary_review,true,2026-04-17T07:41:14Z
526881.BO,526881,.BO,BSE_IN,63 moons technologies,secondary_review,true,2026-04-17T07:41:14Z
530011.BO,530011,.BO,BSE_IN,Mangalore Chemicals & Fertilizers Limited,secondary_review,true,2026-04-17T07:41:14Z
530367.BO,530367,.BO,BSE_IN,NRB Bearings Ltd.,secondary_review,true,2026-04-17T07:41:14Z
530965.BO,530965,.BO,BSE_IN,Indian Oil,secondary_review,true,2026-04-17T07:41:14Z
531209.BO,531209,.BO,BSE_IN,Nucleus Software,secondary_review,true,2026-04-17T07:41:14Z
531213.BO,531213,.BO,BSE_IN,Manappuram Finance Limited,secondary_review,true,2026-04-17T07:41:14Z
531335.BO,531335,.BO,BSE_IN,Zydus Wellness Limited,secondary_review,true,2026-04-17T07:41:14Z
531500.BO,531500,.BO,BSE_IN,Rajesh Exports Limited,secondary_review,true,2026-04-17T07:41:14Z
531508.BO,531508,.BO,BSE_IN,Eveready Industries India Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532134.BO,532134,.BO,BSE_IN,Bank of Baroda Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532144.BO,532144,.BO,BSE_IN,Welspun Corp Limited,secondary_review,true,2026-04-17T07:41:14Z
532149.BO,532149,.BO,BSE_IN,Bank of India,secondary_review,true,2026-04-17T07:41:14Z
532156.BO,532156,.BO,BSE_IN,Vaibhav Global Limited,secondary_review,true,2026-04-17T07:41:14Z
532175.BO,532175,.BO,BSE_IN,Cyient,secondary_review,true,2026-04-17T07:41:14Z
532178.BO,532178,.BO,BSE_IN,Engineers India Limited,secondary_review,true,2026-04-17T07:41:14Z
532189.BO,532189,.BO,BSE_IN,India Tourism Development Corporation Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532209.BO,532209,.BO,BSE_IN,Jammu and Kashmir Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
532210.BO,532210,.BO,BSE_IN,City Union Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
532218.BO,532218,.BO,BSE_IN,The South Indian Bank Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532221.BO,532221,.BO,BSE_IN,Sonata Software,secondary_review,true,2026-04-17T07:41:14Z
532234.BO,532234,.BO,BSE_IN,National Aluminium Company Limited,secondary_review,true,2026-04-17T07:41:14Z
532285.BO,532285,.BO,BSE_IN,Geojit Financial Services Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532286.BO,532286,.BO,BSE_IN,Jindal Steel Limited,secondary_review,true,2026-04-17T07:41:14Z
532300.BO,532300,.BO,BSE_IN,Wockhardt Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532313.BO,532313,.BO,BSE_IN,Mahindra Lifespace Developers Limited,secondary_review,true,2026-04-17T07:41:14Z
532324.BO,532324,.BO,BSE_IN,Cinevistaas Limited,secondary_review,true,2026-04-17T07:41:14Z
532331.BO,532331,.BO,BSE_IN,Ajanta Pharma Limited,secondary_review,true,2026-04-17T07:41:14Z
532348.BO,532348,.BO,BSE_IN,Subex Limited,secondary_review,true,2026-04-17T07:41:14Z
532356.BO,532356,.BO,BSE_IN,Triveni Engineering & Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
532375.BO,532375,.BO,BSE_IN,Tips Music,secondary_review,true,2026-04-17T07:41:14Z
532392.BO,532392,.BO,BSE_IN,Creative Eye Limited,secondary_review,true,2026-04-17T07:41:14Z
532400.BO,532400,.BO,BSE_IN,Birlasoft,secondary_review,true,2026-04-17T07:41:14Z
532466.BO,532466,.BO,BSE_IN,Oracle Financial Services Software Limited,secondary_review,true,2026-04-17T07:41:14Z
532475.BO,532475,.BO,BSE_IN,Aptech Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532483.BO,532483,.BO,BSE_IN,Canara Bank,secondary_review,true,2026-04-17T07:41:14Z
532505.BO,532505,.BO,BSE_IN,UCO Bank,secondary_review,true,2026-04-17T07:41:14Z
532508.BO,532508,.BO,BSE_IN,Jindal Stainless Limited,secondary_review,true,2026-04-17T07:41:14Z
532513.BO,532513,.BO,BSE_IN,TVS Electronics Limited,secondary_review,true,2026-04-17T07:41:14Z
532515.BO,532515,.BO,BSE_IN,Living Media India Limited,secondary_review,true,2026-04-17T07:41:14Z
532531.BO,532531,.BO,BSE_IN,Strides Pharma Science,secondary_review,true,2026-04-17T07:41:14Z
532538.BO,532538,.BO,BSE_IN,UltraTech Cement Limited,secondary_review,true,2026-04-17T07:41:14Z
532539.BO,532539,.BO,BSE_IN,Uno Minda Limited,secondary_review,true,2026-04-17T07:41:14Z
532548.BO,532548,.BO,BSE_IN,Century Plyboards,secondary_review,true,2026-04-17T07:41:14Z
532636.BO,532636,.BO,BSE_IN,IIFL Finance Limited,secondary_review,true,2026-04-17T07:41:14Z
532652.BO,532652,.BO,BSE_IN,The Karnataka Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
532654.BO,532654,.BO,BSE_IN,McLeod Russel India Ltd,secondary_review,true,2026-04-17T07:41:14Z
532660.BO,532660,.BO,BSE_IN,Vivimed Labs Limited,secondary_review,true,2026-04-17T07:41:14Z
532661.BO,532661,.BO,BSE_IN,Rane Limited,secondary_review,true,2026-04-17T07:41:14Z
532714.BO,532714,.BO,BSE_IN,KEC International Limited,secondary_review,true,2026-04-17T07:41:14Z
532720.BO,532720,.BO,BSE_IN,Mahindra & Mahindra Financial Services Limited,secondary_review,true,2026-04-17T07:41:14Z
532772.BO,532772,.BO,BSE_IN,DCB Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
532773.BO,532773,.BO,BSE_IN,Global Vectra Helicorp Limited,secondary_review,true,2026-04-17T07:41:14Z
532779.BO,532779,.BO,BSE_IN,Torrent Power Limited,secondary_review,true,2026-04-17T07:41:14Z
532794.BO,532794,.BO,BSE_IN,Zee Media Corporation Limited,secondary_review,true,2026-04-17T07:41:14Z
532795.BO,532795,.BO,BSE_IN,Siti Networks Ltd,secondary_review,true,2026-04-17T07:41:14Z
532800.BO,532800,.BO,BSE_IN,TV18 Broadcast,secondary_review,true,2026-04-17T07:41:14Z
532834.BO,532834,.BO,BSE_IN,Camlin Fine Sciences Ltd.,secondary_review,true,2026-04-17T07:41:14Z
532848.BO,532848,.BO,BSE_IN,Delta Corp Limited,secondary_review,true,2026-04-17T07:41:14Z
532892.BO,532892,.BO,BSE_IN,Motilal Oswal Financial Services Limited,secondary_review,true,2026-04-17T07:41:14Z
532921.BO,532921,.BO,BSE_IN,Adani Ports and Special Economic Zone Limited,secondary_review,true,2026-04-17T07:41:14Z
532922.BO,532922,.BO,BSE_IN,Edelweiss Group,secondary_review,true,2026-04-17T07:41:14Z
532941.BO,532941,.BO,BSE_IN,Cords Cable Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
532966.BO,532966,.BO,BSE_IN,Titagarh Rail Systems Limited,secondary_review,true,2026-04-17T07:41:14Z
532977.BO,532977,.BO,BSE_IN,Bajaj Auto Limited,secondary_review,true,2026-04-17T07:41:14Z
532978.BO,532978,.BO,BSE_IN,Bajaj Finserv Limited,secondary_review,true,2026-04-17T07:41:14Z
532983.BO,532983,.BO,BSE_IN,RPG Life Sciences Limited,secondary_review,true,2026-04-17T07:41:14Z
532988.BO,532988,.BO,BSE_IN,Rane Engine Valve Limited,secondary_review,true,2026-04-17T07:41:14Z
533033.BO,533033,.BO,BSE_IN,Isgec Heavy Engineering Ltd.,secondary_review,true,2026-04-17T07:41:14Z
533088.BO,533088,.BO,BSE_IN,Mahindra Holidays & Resorts India Ltd. (MHRIL),secondary_review,true,2026-04-17T07:41:14Z
533096.BO,533096,.BO,BSE_IN,Adani Power Limited,secondary_review,true,2026-04-17T07:41:14Z
533098.BO,533098,.BO,BSE_IN,NHPC Limited,secondary_review,true,2026-04-17T07:41:14Z
533106.BO,533106,.BO,BSE_IN,Oil India Limited,secondary_review,true,2026-04-17T07:41:14Z
533107.BO,533107,.BO,BSE_IN,Swan Defence and Heavy Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
533137.BO,533137,.BO,BSE_IN,DEN Networks Limited,secondary_review,true,2026-04-17T07:41:14Z
533148.BO,533148,.BO,BSE_IN,JSW Energy Ltd,secondary_review,true,2026-04-17T07:41:14Z
533150.BO,533150,.BO,BSE_IN,Godrej Properties Limited,secondary_review,true,2026-04-17T07:41:14Z
533151.BO,533151,.BO,BSE_IN,D B Corp Ltd.,secondary_review,true,2026-04-17T07:41:14Z
533155.BO,533155,.BO,BSE_IN,Jubilant FoodWorks Limited,secondary_review,true,2026-04-17T07:41:14Z
533162.BO,533162,.BO,BSE_IN,Hathway,secondary_review,true,2026-04-17T07:41:14Z
533179.BO,533179,.BO,BSE_IN,Persistent Systems,secondary_review,true,2026-04-17T07:41:14Z
533207.BO,533207,.BO,BSE_IN,Jaypee Infratech Ltd,secondary_review,true,2026-04-17T07:41:14Z
533229.BO,533229,.BO,BSE_IN,Bajaj Consumer Care Ltd.,secondary_review,true,2026-04-17T07:41:14Z
533248.BO,533248,.BO,BSE_IN,Gujarat Pipavav Port Limited,secondary_review,true,2026-04-17T07:41:14Z
533261.BO,533261,.BO,BSE_IN,Eros International Media Ltd.,secondary_review,true,2026-04-17T07:41:14Z
533269.BO,533269,.BO,BSE_IN,VA Tech Wabag Ltd,secondary_review,true,2026-04-17T07:41:14Z
533272.BO,533272,.BO,BSE_IN,Jupiter Wagons Limited,secondary_review,true,2026-04-17T07:41:14Z
533274.BO,533274,.BO,BSE_IN,Prestige Group,secondary_review,true,2026-04-17T07:41:14Z
533278.BO,533278,.BO,BSE_IN,Coal India Limited,secondary_review,true,2026-04-17T07:41:14Z
533286.BO,533286,.BO,BSE_IN,Manganese Ore (India) Limited,secondary_review,true,2026-04-17T07:41:14Z
533295.BO,533295,.BO,BSE_IN,Punjab & Sind Bank,secondary_review,true,2026-04-17T07:41:14Z
533326.BO,533326,.BO,BSE_IN,Texmaco Rail & Engineering Ltd.,secondary_review,true,2026-04-17T07:41:14Z
533333.BO,533333,.BO,BSE_IN,Fineotex Chemical Limited,secondary_review,true,2026-04-17T07:41:14Z
533398.BO,533398,.BO,BSE_IN,Muthoot Finance,secondary_review,true,2026-04-17T07:41:14Z
533552.BO,533552,.BO,BSE_IN,Rupa & Company Limited,secondary_review,true,2026-04-17T07:41:14Z
533573.BO,533573,.BO,BSE_IN,Alembic Pharmaceuticals,secondary_review,true,2026-04-17T07:41:14Z
534091.BO,534091,.BO,BSE_IN,Multi Commodity Exchange of India Limited,secondary_review,true,2026-04-17T07:41:14Z
534309.BO,534309,.BO,BSE_IN,NBCC (India) Limited,secondary_review,true,2026-04-17T07:41:14Z
534425.BO,534425,.BO,BSE_IN,Speciality Restaurants Limited,secondary_review,true,2026-04-17T07:41:14Z
534804.BO,534804,.BO,BSE_IN,CareEdge Group,secondary_review,true,2026-04-17T07:41:14Z
534809.BO,534809,.BO,BSE_IN,PC Jeweller Ltd,secondary_review,true,2026-04-17T07:41:14Z
534816.BO,534816,.BO,BSE_IN,Indus Towers Limited,secondary_review,true,2026-04-17T07:41:14Z
534976.BO,534976,.BO,BSE_IN,V-Mart Retail Limited,secondary_review,true,2026-04-17T07:41:14Z
535648.BO,535648,.BO,BSE_IN,Just Dial Limited,secondary_review,true,2026-04-17T07:41:14Z
535755.BO,535755,.BO,BSE_IN,Aditya Birla Fashion and Retail Ltd.,secondary_review,true,2026-04-17T07:41:14Z
535789.BO,535789,.BO,BSE_IN,Sammaan Capital,secondary_review,true,2026-04-17T07:41:14Z
538562.BO,538562,.BO,BSE_IN,Skipper Limited,secondary_review,true,2026-04-17T07:41:14Z
538685.BO,538685,.BO,BSE_IN,Shemaroo Entertainment Ltd.,secondary_review,true,2026-04-17T07:41:14Z
538836.BO,538836,.BO,BSE_IN,Monte Carlo Fashions Limited (MCFL),secondary_review,true,2026-04-17T07:41:14Z
538970.BO,538970,.BO,BSE_IN,Wardwizard Innovations & Mobility Limited,secondary_review,true,2026-04-17T07:41:14Z
538979.BO,538979,.BO,BSE_IN,Greenlam Industries,secondary_review,true,2026-04-17T07:41:14Z
539006.BO,539006,.BO,BSE_IN,PTC Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
539118.BO,539118,.BO,BSE_IN,VRL Logistics Limited,secondary_review,true,2026-04-17T07:41:14Z
539141.BO,539141,.BO,BSE_IN,UFO Moviez,secondary_review,true,2026-04-17T07:41:14Z
539254.BO,539254,.BO,BSE_IN,Adani Energy Solutions Limited,secondary_review,true,2026-04-17T07:41:14Z
539276.BO,539276,.BO,BSE_IN,Kaya Limited,secondary_review,true,2026-04-17T07:41:14Z
539404.BO,539404,.BO,BSE_IN,Satin Creditcare Network Limited,secondary_review,true,2026-04-17T07:41:14Z
539436.BO,539436,.BO,BSE_IN,Cafe Coffee Day,secondary_review,true,2026-04-17T07:41:14Z
539437.BO,539437,.BO,BSE_IN,IDFC FIRST Bank,secondary_review,true,2026-04-17T07:41:14Z
539448.BO,539448,.BO,BSE_IN,IndiGo,secondary_review,true,2026-04-17T07:41:14Z
539523.BO,539523,.BO,BSE_IN,Alkem Laboratories Limited,secondary_review,true,2026-04-17T07:41:14Z
539524.BO,539524,.BO,BSE_IN,Dr Lal PathLabs,secondary_review,true,2026-04-17T07:41:14Z
539542.BO,539542,.BO,BSE_IN,Lux Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
539551.BO,539551,.BO,BSE_IN,Narayana Health,secondary_review,true,2026-04-17T07:41:14Z
539658.BO,539658,.BO,BSE_IN,TeamLease Services Limited,secondary_review,true,2026-04-17T07:41:14Z
539678.BO,539678,.BO,BSE_IN,Quick Heal Technologies,secondary_review,true,2026-04-17T07:41:14Z
539807.BO,539807,.BO,BSE_IN,AvenuesAI Ltd,secondary_review,true,2026-04-17T07:41:14Z
539871.BO,539871,.BO,BSE_IN,Thyrocare Technologies Ltd.,secondary_review,true,2026-04-17T07:41:14Z
539876.BO,539876,.BO,BSE_IN,Crompton Greaves Consumer Electricals Limited,secondary_review,true,2026-04-17T07:41:14Z
539889.BO,539889,.BO,BSE_IN,Parag Milk Foods Limited,secondary_review,true,2026-04-17T07:41:14Z
539940.BO,539940,.BO,BSE_IN,Max Ventures and Industries Limited,secondary_review,true,2026-04-17T07:41:14Z
539957.BO,539957,.BO,BSE_IN,Mahanagar Gas Limited,secondary_review,true,2026-04-17T07:41:14Z
540005.BO,540005,.BO,BSE_IN,LTM Limited,secondary_review,true,2026-04-17T07:41:14Z
540047.BO,540047,.BO,BSE_IN,Dilip Buildcon Limited,secondary_review,true,2026-04-17T07:41:14Z
540065.BO,540065,.BO,BSE_IN,RBL Bank,secondary_review,true,2026-04-17T07:41:14Z
540115.BO,540115,.BO,BSE_IN,L&T Technology Services,secondary_review,true,2026-04-17T07:41:14Z
540133.BO,540133,.BO,BSE_IN,ICICI Prudential Life Insurance Company Limited,secondary_review,true,2026-04-17T07:41:14Z
540173.BO,540173,.BO,BSE_IN,PNB Housing Finance Ltd,secondary_review,true,2026-04-17T07:41:14Z
540180.BO,540180,.BO,BSE_IN,Varun Beverages Limited,secondary_review,true,2026-04-17T07:41:14Z
540222.BO,540222,.BO,BSE_IN,Laurus Labs Limited,secondary_review,true,2026-04-17T07:41:14Z
540293.BO,540293,.BO,BSE_IN,Pricol Limited,secondary_review,true,2026-04-17T07:41:14Z
540376.BO,540376,.BO,BSE_IN,Avenue Supermarts Limited,secondary_review,true,2026-04-17T07:41:14Z
540530.BO,540530,.BO,BSE_IN,Housing and Urban Development Corporation,secondary_review,true,2026-04-17T07:41:14Z
540565.BO,540565,.BO,BSE_IN,India Grid Trust (IndiGrid),secondary_review,true,2026-04-17T07:41:14Z
540575.BO,540575,.BO,BSE_IN,Star Cement,secondary_review,true,2026-04-17T07:41:14Z
540611.BO,540611,.BO,BSE_IN,AU Small Finance Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
540673.BO,540673,.BO,BSE_IN,SIS Limited,secondary_review,true,2026-04-17T07:41:14Z
540678.BO,540678,.BO,BSE_IN,Cochin Shipyard Limited,secondary_review,true,2026-04-17T07:41:14Z
540680.BO,540680,.BO,BSE_IN,KIOCL Limited,secondary_review,true,2026-04-17T07:41:14Z
540699.BO,540699,.BO,BSE_IN,Dixon Technologies,secondary_review,true,2026-04-17T07:41:14Z
540701.BO,540701,.BO,BSE_IN,Dishman Carbogen Amcis Limited,secondary_review,true,2026-04-17T07:41:14Z
540704.BO,540704,.BO,BSE_IN,Matrimony.com Limited,secondary_review,true,2026-04-17T07:41:14Z
540716.BO,540716,.BO,BSE_IN,ICICI Lombard General Insurance Company Ltd,secondary_review,true,2026-04-17T07:41:14Z
540719.BO,540719,.BO,BSE_IN,SBI Life Insurance company limited,secondary_review,true,2026-04-17T07:41:14Z
540743.BO,540743,.BO,BSE_IN,Godrej Agrovet,secondary_review,true,2026-04-17T07:41:14Z
540750.BO,540750,.BO,BSE_IN,Indian Energy Exchange Limited,secondary_review,true,2026-04-17T07:41:14Z
540755.BO,540755,.BO,BSE_IN,General Insurance Corporation,secondary_review,true,2026-04-17T07:41:14Z
540762.BO,540762,.BO,BSE_IN,Tube Investments of India Limited,secondary_review,true,2026-04-17T07:41:14Z
540769.BO,540769,.BO,BSE_IN,The New India Assurance Company Limited,secondary_review,true,2026-04-17T07:41:14Z
540777.BO,540777,.BO,BSE_IN,HDFC Life Insurance Company Limited,secondary_review,true,2026-04-17T07:41:14Z
541143.BO,541143,.BO,BSE_IN,Bharat Dynamics Limited,secondary_review,true,2026-04-17T07:41:14Z
541578.BO,541578,.BO,BSE_IN,Varroc Group,secondary_review,true,2026-04-17T07:41:14Z
542011.BO,542011,.BO,BSE_IN,Garden Reach Shipbuilders & Engineers Ltd,secondary_review,true,2026-04-17T07:41:14Z
543482.BO,543482,.BO,BSE_IN,Eureka Forbes,secondary_review,true,2026-04-17T07:41:14Z
544210.BO,544210,.BO,BSE_IN,Emcure Pharmaceuticals Limited,secondary_review,true,2026-04-17T07:41:14Z
590003.BO,590003,.BO,BSE_IN,The Karur Vysya Bank Limited,secondary_review,true,2026-04-17T07:41:14Z
590006.BO,590006,.BO,BSE_IN,Amrutanjan Healthcare Limited,secondary_review,true,2026-04-17T07:41:14Z
590024.BO,590024,.BO,BSE_IN,The Fertilisers and Chemicals Travancore Limited (FACT),secondary_review,true,2026-04-17T07:41:14Z
590071.BO,590071,.BO,BSE_IN,Sundram Finance Limited,secondary_review,true,2026-04-17T07:41:14Z
590086.BO,590086,.BO,BSE_IN,Orissa Minerals Development Company Limited(OMDC),secondary_review,true,2026-04-17T07:41:14Z
590134.BO,590134,.BO,BSE_IN,Madras Fertilizers Limited (MFL),secondary_review,true,2026-04-17T07:41:14Z
0082.KL,0082,.KL,Bursa,Green Packet Berhad,secondary_review,true,2026-04-17T07:41:14Z
0097.KL,0097,.KL,Bursa,ViTrox Corporation Berhad,secondary_review,true,2026-04-17T07:41:14Z
1066.KL,1066,.KL,Bursa,RHB Bank Berhad,secondary_review,true,2026-04-17T07:41:14Z
1155.KL,1155,.KL,Bursa,Malayan Banking Berhad,secondary_review,true,2026-04-17T07:41:14Z
1295.KL,1295,.KL,Bursa,Public Bank Berhad,secondary_review,true,2026-04-17T07:41:14Z
1368.KL,1368,.KL,Bursa,UEM Edgenta Berhad,secondary_review,true,2026-04-17T07:41:14Z
1538.KL,1538,.KL,Bursa,Symphony Life Berhad,secondary_review,true,2026-04-17T07:41:14Z
1619.KL,1619,.KL,Bursa,DRB-HICOM Berhad,secondary_review,true,2026-04-17T07:41:14Z
1651.KL,1651,.KL,Bursa,Malaysian Resources Corporation Berhad,secondary_review,true,2026-04-17T07:41:14Z
1961.KL,1961,.KL,Bursa,IOI Corporation Berhad,secondary_review,true,2026-04-17T07:41:14Z
2089.KL,2089,.KL,Bursa,United Plantations Berhad,secondary_review,true,2026-04-17T07:41:14Z
2445.KL,2445,.KL,Bursa,Kuala Lumpur Kepong Berhad,secondary_review,true,2026-04-17T07:41:14Z
2852.KL,2852,.KL,Bursa,Cahya Mata Sarawak Berhad,secondary_review,true,2026-04-17T07:41:14Z
3026.KL,3026,.KL,Bursa,Dutch Lady Milk Industries Berhad,secondary_review,true,2026-04-17T07:41:14Z
3182.KL,3182,.KL,Bursa,Genting Berhad,secondary_review,true,2026-04-17T07:41:14Z
3255.KL,3255,.KL,Bursa,Heineken Malaysia Berhad,secondary_review,true,2026-04-17T07:41:14Z
3336.KL,3336,.KL,Bursa,IJM Corporation Berhad,secondary_review,true,2026-04-17T07:41:14Z
3395.KL,3395,.KL,Bursa,Berjaya Corporation Berhad,secondary_review,true,2026-04-17T07:41:14Z
3778.KL,3778,.KL,Bursa,Melewar Industrial Group Berhad,secondary_review,true,2026-04-17T07:41:14Z
3816.KL,3816,.KL,Bursa,MISC Group,secondary_review,true,2026-04-17T07:41:14Z
3859.KL,3859,.KL,Bursa,Magnum Berhad,secondary_review,true,2026-04-17T07:41:14Z
3891.KL,3891,.KL,Bursa,Malayan United Industries Berhad,secondary_review,true,2026-04-17T07:41:14Z
4006.KL,4006,.KL,Bursa,Oriental Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
4065.KL,4065,.KL,Bursa,PPB Group Berhad,secondary_review,true,2026-04-17T07:41:14Z
4197.KL,4197,.KL,Bursa,Sime Darby Berhad,secondary_review,true,2026-04-17T07:41:14Z
4405.KL,4405,.KL,Bursa,Tan Chong Motor Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
4502.KL,4502,.KL,Bursa,Media Prima Berhad,secondary_review,true,2026-04-17T07:41:14Z
4634.KL,4634,.KL,Bursa,Pos Malaysia Berhad,secondary_review,true,2026-04-17T07:41:14Z
4677.KL,4677,.KL,Bursa,YTL Corporation Berhad,secondary_review,true,2026-04-17T07:41:14Z
4715.KL,4715,.KL,Bursa,Genting Malaysia Berhad,secondary_review,true,2026-04-17T07:41:14Z
4731.KL,4731,.KL,Bursa,Scientex Berhad,secondary_review,true,2026-04-17T07:41:14Z
4847.KL,4847,.KL,Bursa,Konsortium Transnasional Berhad,secondary_review,true,2026-04-17T07:41:14Z
4863.KL,4863,.KL,Bursa,Telekom Malaysia Berhad,secondary_review,true,2026-04-17T07:41:14Z
5053.KL,5053,.KL,Bursa,OSK Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
5077.KL,5077,.KL,Bursa,Malaysian Bulk Carriers Berhad,secondary_review,true,2026-04-17T07:41:14Z
5090.KL,5090,.KL,Bursa,Media Chinese International,secondary_review,true,2026-04-17T07:41:14Z
5099.KL,5099,.KL,Bursa,Capital A Berhad,secondary_review,true,2026-04-17T07:41:14Z
5108.KL,5108,.KL,Bursa,icapital.biz Berhad,secondary_review,true,2026-04-17T07:41:14Z
5112.KL,5112,.KL,Bursa,TH Plantations Berhad,secondary_review,true,2026-04-17T07:41:14Z
5142.KL,5142,.KL,Bursa,Wasco Berhad,secondary_review,true,2026-04-17T07:41:14Z
5185.KL,5185,.KL,Bursa,Affin Bank Group Berhad,secondary_review,true,2026-04-17T07:41:14Z
5186.KL,5186,.KL,Bursa,Malaysia Marine and Heavy Engineering Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
5209.KL,5209,.KL,Bursa,Gas Malaysia Berhad,secondary_review,true,2026-04-17T07:41:14Z
5210.KL,5210,.KL,Bursa,Bumi Armada Berhad,secondary_review,true,2026-04-17T07:41:14Z
5211.KL,5211,.KL,Bursa,Sunway Group,secondary_review,true,2026-04-17T07:41:14Z
5218.KL,5218,.KL,Bursa,Vantris Energy Berhad,secondary_review,true,2026-04-17T07:41:14Z
5222.KL,5222,.KL,Bursa,FGV Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
5225.KL,5225,.KL,Bursa,IHH Healthcare Berhad,secondary_review,true,2026-04-17T07:41:14Z
5235SS.KL,5235SS,.KL,Bursa,KLCC Property Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
5236.KL,5236,.KL,Bursa,Matrix Concepts Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
5238.KL,5238,.KL,Bursa,AirAsia,secondary_review,true,2026-04-17T07:41:14Z
5247.KL,5247,.KL,Bursa,Karex Berhad,secondary_review,true,2026-04-17T07:41:14Z
5258.KL,5258,.KL,Bursa,BIMB Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
5264.KL,5264,.KL,Bursa,Malakoff Corporation Berhad,secondary_review,true,2026-04-17T07:41:14Z
5267.KL,5267,.KL,Bursa,Xin Hwa Holdings Berhad,secondary_review,true,2026-04-17T07:41:14Z
5272.KL,5272,.KL,Bursa,Ranhill Utilities Berhad,secondary_review,true,2026-04-17T07:41:14Z
