ticker,exchange,asset_type,name,bse_scrip_code,bse_security_id,bse_name,bse_isin,bse_sector,bse_industry,bse_group,bse_subgroup,sector_update,name_match,isin_match,decision,error
PASUFIN,BSE_IN,Stock,Pasupati Fincap Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PATELCHEM,BSE_IN,Stock,Patel Chem Specialities Ltd,544460,PATELCHEM,Patel Chem Specialities Ltd,INE161701011,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals,Materials,True,True,accept,
PATRON,BSE_IN,Stock,Patron Exim Ltd,543798,PATRON,Patron Exim Ltd,INE0NPA01011,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals,Materials,True,True,accept,
PBAINFRA,BSE_IN,Stock,PBA Infrastructure Ltd,532676,PBAINFRA,PBA Infrastructure Ltd,INE160H01019,Industrials,Construction,Construction,Civil Construction,Industrials,True,True,accept,
PBFL,BSE_IN,Stock,P. B. Films Ltd,539352,PBFL,P. B. Films Ltd,INE212Q01019,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Consumer Discretionary,True,True,accept,
PBGLOBAL,BSE_IN,Stock,PB Global Ltd,506580,PBGLOBAL,PB Global Ltd,INE615W01011,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,Materials,True,True,accept,
PEIL,BSE_IN,Stock,Premier Energy and Infrastructure Ltd,533100,PEIL,Premier Energy and Infrastructure Ltd,INE429K01012,,,,,,True,True,unsupported_bse_sector,
PEOPLIN,BSE_IN,Stock,Peoples Investments Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PERVASIVE,BSE_IN,Stock,Pervasive Commodities Ltd,517172,PERVASIVE,Pervasive Commodities Ltd,INE443P01038,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
PESB,BSE_IN,Stock,Pune E - Stock Broking Ltd,544141,PESB,Pune E - Stock Broking Ltd,INE510U01018,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied,Financials,True,True,accept,
PETPLST,BSE_IN,Stock,Pet Plastics Ltd,524046,PETPLST,Pet Plastics Ltd,INE704F01018,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial,Industrials,True,True,accept,
PGCRL,BSE_IN,Stock,Pearl Green Clubs and Resorts Ltd,543540,PGCRL,Pearl Green Clubs and Resorts Ltd,INE0GTX01019,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,Consumer Staples,True,True,accept,
PGFOILQ,BSE_IN,Stock,PG Foils Ltd,526747,PGFOILQ,PG Foils Ltd,INE078D01012,Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium,Materials,True,True,accept,
PHCAP,BSE_IN,Stock,PH Capital Ltd,500143,PHCAP,PH Capital Ltd,INE160F01013,Financial Services,Financial Services,Finance,Investment Company,Financials,True,True,accept,
PICTUREHS,BSE_IN,Stock,Picturehouse Media Ltd,532355,PICTUREHS,Picturehouse Media Ltd,INE448B01029,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Consumer Discretionary,True,True,accept,
PIONAGR,BSE_IN,Stock,Pioneer Agro Extracts Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PIOTEX,BSE_IN,Stock,Piotex Industries Ltd,544178,PIOTEX,Piotex Industries Ltd,INE0R4W01015,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
PITHP,BSE_IN,Stock,Pithampur Poly Products Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PMTELELIN,BSE_IN,Stock,P.M. Telelinnks Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PNTKYOR,BSE_IN,Stock,Pentokey Organy India Ltd,524210,PNTKYOR,Pentokey Organy India Ltd,INE702E01015,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals,Materials,True,True,accept,
POBS,BSE_IN,Stock,PlatinumOne Business Services Ltd,543352,POBS,PlatinumOne Business Services Ltd,INE0DTJ01015,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Industrials,True,True,accept,
POLYCON,BSE_IN,Stock,Polycon International Ltd,531397,POLYCON,Polycon International Ltd,INE262C01014,Industrials,Capital Goods,Industrial Products,Packaging,Industrials,True,True,accept,
POOJAENT,BSE_IN,Stock,Vashu Bhagnani Industries Ltd,532011,POOJAENT,Vashu Bhagnani Industries Ltd,INE147C01017,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Consumer Discretionary,True,True,accept,
POPEES,BSE_IN,Stock,Popees Cares Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PPARIVAH,BSE_IN,Stock,Paradeep Parivahan Ltd,544383,PPARIVAH,Paradeep Parivahan Ltd,INE0SMW01011,Services,Services,Transport Services,Logistics Solution Provider,Industrials,True,True,accept,
PRABHAPP,BSE_IN,Stock,Prabha Energy Ltd,890236,PRABHAPP,Prabha Energy Ltd,IN90I0M01014,,,,,,True,True,unsupported_bse_sector,
PRABHHANS,BSE_IN,Stock,Prabhhans Industries Ltd,530361,PRABHHANS,Prabhhans Industries Ltd,INE428P01013,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
PRARUH,BSE_IN,Stock,Praruh Technologies Ltd,544538,PRARUH,Praruh Technologies Ltd,INE0TI501017,Information Technology,Information Technology,IT - Services,IT Enabled Services,Information Technology,True,True,accept,
PRAVEG,BSE_IN,Stock,Praveg Ltd,531637,PRAVEG,Praveg Ltd,INE722B01019,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts,Consumer Discretionary,True,True,accept,
PREMCAP,BSE_IN,Stock,Premier Capital Services Ltd,511016,PREMCAP,Premier Capital Services Ltd,INE946K01023,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment,Industrials,True,True,accept,
PREMCAPM,BSE_IN,Stock,Premium Capital Market & Investments Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PRESSURS,BSE_IN,Stock,Pressure Sensitive Systems India Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PREVEST,BSE_IN,Stock,Prevest Denpro Ltd,543363,PREVEST,Prevest Denpro Ltd,INE0GAO01018,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies,Health Care,True,True,accept,
PRIMECAPM,BSE_IN,Stock,Prime Capital Market Ltd,535514,PRIMECAPM,Prime Capital Market Ltd,INE748D01010,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
PRISMFN,BSE_IN,Stock,Prism Finance Ltd,531735,PRISMFN,Prism Finance Ltd,INE429Q01019,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
PRISMX,BSE_IN,Stock,Prismx Global Ventures Ltd,501314,PRISMX,Prismx Global Ventures Ltd,INE286N01028,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
PRIYALT,BSE_IN,Stock,Priya Ltd-$,524580,PRIYALT,Priya Ltd-$,INE686C01014,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
PROCLB,BSE_IN,Stock,Pro Clb Global Ltd,540703,PROCLB,Pro Clb Global Ltd,INE438C01010,Services,Services,Commercial Services & Supplies,Consulting Services,Industrials,True,True,accept,
PRODOCS,BSE_IN,Stock,Prodocs Solutions Ltd,544643,PRODOCS,Prodocs Solutions Ltd,INE10XK01019,Information Technology,Information Technology,IT - Services,IT Enabled Services,Information Technology,True,True,accept,
PROMACT,BSE_IN,Stock,Promact Plastics Ltd,526494,PROMACT,Promact Plastics Ltd,INE818D01011,Industrials,Capital Goods,Industrial Products,Packaging,Industrials,True,True,accept,
PROMAX,BSE_IN,Stock,Promax Power Ltd,543375,PROMAX,Promax Power Ltd,INE0I2F01015,Industrials,Construction,Construction,Civil Construction,Industrials,True,True,accept,
PRSNTIN,BSE_IN,Stock,Prashant India Ltd,519014,PRSNTIN,Prashant India Ltd,INE100E01012,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
PSITINFRA,BSE_IN,Stock,PS IT Infrastructure & Services Ltd,505502,PSITINFRA,PS IT Infrastructure & Services Ltd,INE953M01033,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
PSPL,BSE_IN,Stock,PDP Shipping & Projects Ltd,544378,PSPL,PDP Shipping & Projects Ltd,INE0ABU01016,Services,Services,Transport Services,Logistics Solution Provider,Industrials,True,True,accept,
PULSRIN,BSE_IN,Stock,Pulsar International Ltd,512591,PULSRIN,Pulsar International Ltd,INE183U01022,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
PUNCTRD,BSE_IN,Stock,Punctual Trading Ltd,512461,PUNCTRD,Punctual Trading Ltd,INE07NX01019,Services,Services,Commercial Services & Supplies,Diversified Commercial Services,Industrials,True,True,accept,
PUNJCOMMU,BSE_IN,Stock,Punjab Communications Ltd-$,500346,PUNJCOMMU,Punjab Communications Ltd-$,INE609A01010,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,Communication Services,True,True,accept,
PURETROP,BSE_IN,Stock,Puretrop Fruits  Ltd,530077,PURETROP,Puretrop Fruits  Ltd,INE795D01011,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,Consumer Staples,True,True,accept,
PURITY,BSE_IN,Stock,Purity Flexpack Ltd,523315,PURITY,Purity Flexpack Ltd,INE898O01010,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products,Materials,True,True,accept,
PUROHITCON,BSE_IN,Stock,Purohit Construction Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PURPLE,BSE_IN,Stock,Purple Agrotech Industries Ltd,540159,PURPLE,Purple Agrotech Industries Ltd,INE905R01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products,Consumer Staples,True,True,accept,
PURPLEFIN,BSE_IN,Stock,Purple Finance Ltd,544191,PURPLEFIN,Purple Finance Ltd,INE0CYK01015,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
PURPLEWAVE,BSE_IN,Stock,Purple Wave Infocom Ltd,544627,PURPLEWAVE,Purple Wave Infocom Ltd,INE0VDK01019,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,True,True,accept,
PURSHOTTAM,BSE_IN,Stock,Purshottam Investofin Ltd,538647,PURSHOTTAM,Purshottam Investofin Ltd,INE729C01020,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
PVVIPP,BSE_IN,Stock,PVV Infra Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
PYXISFIN,BSE_IN,Stock,Pyxis Finvest Ltd,534109,PYXISFIN,Pyxis Finvest Ltd,INE883L01018,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
QGO,BSE_IN,Stock,QGO Finance Ltd,538646,QGO,QGO Finance Ltd,INE837C01013,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
QLL,BSE_IN,Stock,Qualitek Labs Ltd,544091,QLL,Qualitek Labs Ltd,INE0Q1R01012,Services,Services,Commercial Services & Supplies,Consulting Services,Industrials,True,True,accept,
QRIL,BSE_IN,Stock,Quality RO Industries Ltd,543460,QRIL,Quality RO Industries Ltd,INE0KAF01018,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,True,True,accept,
QUANTDIA,BSE_IN,Stock,Quantum Digital Vision India Ltd,530281,QUANTDIA,Quantum Digital Vision India Ltd,INE373C01019,Industrials,Capital Goods,Industrial Products,Packaging,Industrials,True,True,accept,
QUESTCAP,BSE_IN,Stock,Quest Capital Markets Ltd,500069,QUESTCAP,Quest Capital Markets Ltd,INE418C01012,Financial Services,Financial Services,Capital Markets,Other Capital Market related Services,Financials,True,True,accept,
QUESTFLOW,BSE_IN,Stock,Quest Flow Controls Ltd,543982,QUESTFLOW,Quest Flow Controls Ltd,INE0OYE01013,Industrials,Capital Goods,Industrial Products,Other Industrial Products,Industrials,True,True,accept,
QUINT,BSE_IN,Stock,Quint Digital Ltd,539515,QUINT,Quint Digital Ltd,INE641R01017,Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media,Consumer Discretionary,True,True,accept,
QUINTEGRA,BSE_IN,Stock,Quintegra Solutions Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
RACHIT,BSE_IN,Stock,Rachit Prints Ltd,544503,RACHIT,Rachit Prints Ltd,INE0ZN101029,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
RACONTEUR,BSE_IN,Stock,Raconteur Global Resources Ltd,541703,RACONTEUR,Raconteur Global Resources Ltd,INE00WY01013,Consumer Discretionary,Consumer Services,Retailing,Speciality Retail,Consumer Discretionary,True,True,accept,
RAGHUTOB,BSE_IN,Stock,Raghunath Tobacco Company Ltd,531552,RAGHUTOB,Raghunath Tobacco Company Ltd,INE754B01012,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Consumer Discretionary,True,True,accept,
RAIDEEPIND,BSE_IN,Stock,Raideep Industries Ltd,540270,RAIDEEPIND,Raideep Industries Ltd,INE923R01019,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
RAJESH,BSE_IN,Stock,Rajesh Power Services Ltd,544291,RAJESH,Rajesh Power Services Ltd,INE0VN801010,Utilities,Utilities,Other Utilities,Multi Utilities,Utilities,True,True,accept,
RAJKOTINV,BSE_IN,Stock,Rajkot Investment Trust Ltd,539495,RAJKOTINV,Rajkot Investment Trust Ltd,INE176R01014,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
RAJRILTD,BSE_IN,Stock,Raj Rayon Industries Ltd-$,530699,RAJRILTD,Raj Rayon Industries Ltd-$,INE533D01032,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Consumer Discretionary,True,True,accept,
RAJSEC,BSE_IN,Stock,Rajasthan Securities Ltd,526873,RAJSEC,Rajasthan Securities Ltd,INE184D01026,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing,Energy,True,True,accept,
RAJVI,BSE_IN,Stock,Rajvi Logitrade Ltd,511185,RAJVI,Rajvi Logitrade Ltd,INE381N01019,Services,Services,Transport Services,Logistics Solution Provider,Industrials,True,True,accept,
RANJITSE,BSE_IN,Stock,Ranjit Securities Ltd,531572,RANJITSE,Ranjit Securities Ltd,INE863D01017,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
RAPID,BSE_IN,Stock,Rapid Multimodal logistics Ltd,544237,RAPID,Rapid Multimodal logistics Ltd,INE0QA901010,Services,Services,Transport Services,Logistics Solution Provider,Industrials,True,True,accept,
RATHIST,BSE_IN,Stock,Rathi Steel & Power Ltd-$,504903,RATHIST,Rathi Steel & Power Ltd-$,INE336C01016,Industrials,Capital Goods,Industrial Products,Iron & Steel Products,Industrials,True,True,accept,
RAUNAQ,BSE_IN,Stock,Raunaq International Ltd,537840,RAUNAQ,Raunaq International Ltd,INE523K01012,Industrials,Construction,Construction,Civil Construction,Industrials,True,True,accept,
RAVEL,BSE_IN,Stock,Ravelcare Ltd,544629,RAVEL,Ravelcare Ltd,INE0W4D01018,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care,Consumer Staples,True,True,accept,
RCCEMEN,BSE_IN,Stock,RCC Cements Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
RDBIPL,BSE_IN,Stock,RDB Infrastructure And Power Ltd,533285,RDBIPL,RDB Infrastructure And Power Ltd,INE245L01028,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Consumer Discretionary,True,True,accept,
RDEL,BSE_IN,Stock,Riddhi Display Equipments Ltd,544640,RDEL,Riddhi Display Equipments Ltd,INE1DKT01011,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware,Consumer Discretionary,True,True,accept,
RDGAIL,BSE_IN,Stock,Rukmani Devi Garg Agro Impex Ltd,544552,RDGAIL,Rukmani Devi Garg Agro Impex Ltd,INE0S5T01017,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products,Consumer Staples,True,True,accept,
REETECH,BSE_IN,Stock,Reetech International Ltd,543617,REETECH,Reetech International Ltd,INE0MKO01015,Energy,"Oil, Gas & Consumable Fuels",Consumable Fuels,Trading Coal,Energy,True,True,accept,
REFEXRENEW,BSE_IN,Stock,Refex Renewables & Infrastructure Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
REGAL,BSE_IN,Stock,Regal Entertainment & Consultants Ltd,531033,REGAL,Regal Entertainment & Consultants Ltd,INE101E01010,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
REGANTO,BSE_IN,Stock,Reganto Enterprises Ltd,517393,REGANTO,Reganto Enterprises Ltd,INE043B01028,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments,Information Technology,True,True,accept,
REGENCY,BSE_IN,Stock,Regency Fincorp Ltd,540175,REGENCY,Regency Fincorp Ltd,INE964R01013,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
REGENTRP,BSE_IN,Stock,Regent Enterprises Ltd,512624,REGENTRP,Regent Enterprises Ltd,INE769D01016,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
REGIS,BSE_IN,Stock,Regis Industries Ltd,543208,REGIS,Regis Industries Ltd,INE745R01024,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
REPONO,BSE_IN,Stock,Repono Ltd,544463,REPONO,Repono Ltd,INE15WN01014,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Storage & Transportation,Energy,True,True,accept,
RESGEN,BSE_IN,Stock,Resgen Ltd,543805,RESGEN,Resgen Ltd,INE0NYN01016,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing,Energy,True,True,accept,
RETAGGIO,BSE_IN,Stock,Retaggio Industries Ltd,544391,RETAGGIO,Retaggio Industries Ltd,INE0KWJ01014,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches",Consumer Discretionary,True,True,accept,
RETINA,BSE_IN,Stock,Retina Paints Ltd,543902,RETINA,Retina Paints Ltd,INE0NTC01019,Consumer Discretionary,Consumer Durables,Consumer Durables,Paints,Consumer Discretionary,True,True,accept,
REVAMEDIA,BSE_IN,Stock,Revati Media Ltd,,,,,,,,,,False,False,no_bse_scrip_match,
REXNORD,BSE_IN,Stock,Rexnord Electronics & Controls Ltd,531888,REXNORD,Rexnord Electronics & Controls Ltd,INE687C01012,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products,Industrials,True,True,accept,
REXSEAL,BSE_IN,Stock,Rex Sealing and Packing Industries Ltd,543744,REXSEAL,Rex Sealing and Packing Industries Ltd,INE0MFT01014,Industrials,Capital Goods,Industrial Products,Packaging,Industrials,True,True,accept,
RFLL,BSE_IN,Stock,Rita Finance and Leasing Ltd,543256,RFLL,Rita Finance and Leasing Ltd,INE018S01016,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC),Financials,True,True,accept,
RFSL,BSE_IN,Stock,Richfield Financial Services Ltd,539435,RFSL,Richfield Financial Services Ltd,INE201C01012,Financial Services,Financial Services,Finance,Other Financial Services,Financials,True,True,accept,
RGCORP,BSE_IN,Stock,Real Growth Corporation Ltd,539691,RGCORP,Real Growth Corporation Ltd,INE836D01013,Services,Services,Commercial Services & Supplies,Trading & Distributors,Industrials,True,True,accept,
RHFL,BSE_IN,Stock,Reliance Home Finance Ltd,540709,RHFL,Reliance Home Finance Ltd,INE217K01011,Financial Services,Financial Services,Finance,Housing Finance Company,Financials,True,True,accept,
